;ID;Mu_max_KO;Mu_max_WT;Relative_Mu
YER178W_m__+__YPR047W_m;YER178W_m__+__YPR047W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YER178W_m__+__YLR142W_m;YER178W_m__+__YLR142W_m;0,11636502057081088;0,11636502057081088;1,0
YER178W_m__+__YML126C_m;YER178W_m__+__YML126C_m;0,11568319427840379;0,11636502057081088;0,994140625
YER178W_m__+__YNL037C_m;YER178W_m__+__YNL037C_m;0,11636502057081088;0,11636502057081088;1,0
YER178W_m__+__YOR136W_m;YER178W_m__+__YOR136W_m;0,11636502057081088;0,11636502057081088;1,0
YER178W_m__+__YDL066W_m;YER178W_m__+__YDL066W_m;0,11613774514000852;0,11636502057081088;0,998046875
YER178W_m__+__YHR208W_m;YER178W_m__+__YHR208W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YER178W_m__+__YPL040C_m;YER178W_m__+__YPL040C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YER178W_m__+__YNL104C_m;YER178W_m__+__YNL104C_m;0,1155695565630026;0,11636502057081088;0,9931640625
YER178W_m__+__YGR244C_m;YER178W_m__+__YGR244C_m;0,11636502057081088;0,11636502057081088;1,0
YER178W_m__+__YOR142W_m;YER178W_m__+__YOR142W_m;0,11636502057081088;0,11636502057081088;1,0
YER178W_m__+__YLR382C_m;YER178W_m__+__YLR382C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YER178W_m__+__YNL073W_m;YER178W_m__+__YNL073W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YER178W_m__+__YGR287C_m;YER178W_m__+__YGR287C_m;0,11636502057081088;0,11636502057081088;1,0
YER178W_m__+__YPR006C_m;YER178W_m__+__YPR006C_m;0,11636502057081088;0,11636502057081088;1,0
YER178W_m__+__YKL085W_m;YER178W_m__+__YKL085W_m;0,11534228113220024;0,11636502057081088;0,9912109375
YER178W_m__+__YKL029C_m;YER178W_m__+__YKL029C_m;0,1162513828554097;0,11636502057081088;0,9990234375
YER178W_m__+__YFL018C_m;YER178W_m__+__YFL018C_m;0,11153541766626063;0,11636502057081088;0,95849609375
YER178W_m__+__YLR089C_m;YER178W_m__+__YLR089C_m;0,11636502057081088;0,11636502057081088;1,0
YER178W_m__+__YGL256W_m;YER178W_m__+__YGL256W_m;0,11602410742460734;0,11636502057081088;0,9970703125
YER178W_m__+__YMR083W_m;YER178W_m__+__YMR083W_m;0,11636502057081088;0,11636502057081088;1,0
YER178W_m__+__YHR091C_m;YER178W_m__+__YHR091C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YER178W_m__+__YCR024C_m;YER178W_m__+__YCR024C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YER178W_m__+__YKL106W_m;YER178W_m__+__YKL106W_m;0,11636502057081088;0,11636502057081088;1,0
YER178W_m__+__YPL104W_m;YER178W_m__+__YPL104W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YER178W_m__+__YPL078C_m;YER178W_m__+__YPL078C_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YER178W_m__+__YJR121W_m;YER178W_m__+__YJR121W_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YER178W_m__+__YDR298C_m;YER178W_m__+__YDR298C_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YER178W_m__+__YDL004W_m;YER178W_m__+__YDL004W_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YER178W_m__+__YDR377W_m;YER178W_m__+__YDR377W_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YER178W_m__+__YKL016C_m;YER178W_m__+__YKL016C_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YER178W_m__+__YPL271W_m;YER178W_m__+__YPL271W_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YER178W_m__+__YCL004W_m;YER178W_m__+__YCL004W_m;0,11636502057081088;0,11636502057081088;1,0
YER178W_m__+__YML042W_m;YER178W_m__+__YML042W_m;0,11636502057081088;0,11636502057081088;1,0
YER178W_m__+__YNR001C_m;YER178W_m__+__YNR001C_m;0,11636502057081088;0,11636502057081088;1,0
YER178W_m__+__YPR001W_m;YER178W_m__+__YPR001W_m;0,11636502057081088;0,11636502057081088;1,0
YER178W_m__+__YBR029C_m;YER178W_m__+__YBR029C_m;0,1162513828554097;0,11636502057081088;0,9990234375
YER178W_m__+__YDR035W_m;YER178W_m__+__YDR035W_m;0,1162513828554097;0,11636502057081088;0,9990234375
YER178W_m__+__YOR236W_m;YER178W_m__+__YOR236W_m;0,11636502057081088;0,11636502057081088;1,0
YER178W_m__+__YDL178W_m;YER178W_m__+__YDL178W_m;0,11636502057081088;0,11636502057081088;1,0
YER178W_m__+__YBL013W_m;YER178W_m__+__YBL013W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YER178W_m__+__YJR051W_m;YER178W_m__+__YJR051W_m;0,11636502057081088;0,11636502057081088;1,0
YER178W_m__+__YBR084W_m;YER178W_m__+__YBR084W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YER178W_m__+__YPL262W_m;YER178W_m__+__YPL262W_m;0,11636502057081088;0,11636502057081088;1,0
YER178W_m__+__YAL044C_m;YER178W_m__+__YAL044C_m;0,11636502057081088;0,11636502057081088;1,0
YER178W_m__+__YDR019C_m;YER178W_m__+__YDR019C_m;0,11636502057081088;0,11636502057081088;1,0
YER178W_m__+__YMR189W_m;YER178W_m__+__YMR189W_m;0,11636502057081088;0,11636502057081088;1,0
YER178W_m__+__YBR263W_m;YER178W_m__+__YBR263W_m;0,1162513828554097;0,11636502057081088;0,9990234375
YER178W_m__+__YPR184W_m;YER178W_m__+__YPR184W_m;0,11636502057081088;0,11636502057081088;1,0
YER178W_m__+__YOL033W_m;YER178W_m__+__YOL033W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YER178W_m__+__YOR040W_m;YER178W_m__+__YOR040W_m;0,11636502057081088;0,11636502057081088;1,0
YER178W_m__+__YPL091W_m;YER178W_m__+__YPL091W_m;0,11636502057081088;0,11636502057081088;1,0
YER178W_m__+__YDL131W_m;YER178W_m__+__YDL131W_m;0,11636502057081088;0,11636502057081088;1,0
YER178W_m__+__YPR033C_m;YER178W_m__+__YPR033C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YER178W_m__+__YHR011W_m;YER178W_m__+__YHR011W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YER178W_m__+__YGR102C_m;YER178W_m__+__YGR102C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YER178W_m__+__YBL080C_m;YER178W_m__+__YBL080C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YER178W_m__+__YMR293C_m;YER178W_m__+__YMR293C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YER178W_m__+__YLR342W_m;YER178W_m__+__YLR342W_m;0,11591046970920615;0,11636502057081088;0,99609375
YER178W_m__+__YML110C_m;YER178W_m__+__YML110C_m;0,11636502057081088;0,11636502057081088;1,0
YER178W_m__+__YOR374W_m;YER178W_m__+__YOR374W_m;0,1162513828554097;0,11636502057081088;0,9990234375
YER178W_m__+__YER073W_m;YER178W_m__+__YER073W_m;0,11636502057081088;0,11636502057081088;1,0
YER178W_m__+__YPL028W_m;YER178W_m__+__YPL028W_m;0,11568319427840379;0,11636502057081088;0,994140625
YER178W_m__+__YMR207C_m;YER178W_m__+__YMR207C_m;0,11636502057081088;0,11636502057081088;1,0
YER178W_m__+__YJL071W_m;YER178W_m__+__YJL071W_m;0,11636502057081088;0,11636502057081088;1,0
YBR221C_m__+__YNL071W_m;YBR221C_m__+__YNL071W_m;0,11153541766626063;0,11636502057081088;0,95849609375
YBR221C_m__+__YGR193C_m;YBR221C_m__+__YGR193C_m;0,11153541766626063;0,11636502057081088;0,95849609375
YBR221C_m__+__YPR047W_m;YBR221C_m__+__YPR047W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YBR221C_m__+__YLR142W_m;YBR221C_m__+__YLR142W_m;0,11636502057081088;0,11636502057081088;1,0
YBR221C_m__+__YML126C_m;YBR221C_m__+__YML126C_m;0,11568319427840379;0,11636502057081088;0,994140625
YBR221C_m__+__YNL037C_m;YBR221C_m__+__YNL037C_m;0,11636502057081088;0,11636502057081088;1,0
YBR221C_m__+__YOR136W_m;YBR221C_m__+__YOR136W_m;0,11636502057081088;0,11636502057081088;1,0
YBR221C_m__+__YDL066W_m;YBR221C_m__+__YDL066W_m;0,11613774514000852;0,11636502057081088;0,998046875
YBR221C_m__+__YHR208W_m;YBR221C_m__+__YHR208W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YBR221C_m__+__YPL040C_m;YBR221C_m__+__YPL040C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YBR221C_m__+__YNL104C_m;YBR221C_m__+__YNL104C_m;0,1155695565630026;0,11636502057081088;0,9931640625
YBR221C_m__+__YGR244C_m;YBR221C_m__+__YGR244C_m;0,11636502057081088;0,11636502057081088;1,0
YBR221C_m__+__YOR142W_m;YBR221C_m__+__YOR142W_m;0,11636502057081088;0,11636502057081088;1,0
YBR221C_m__+__YLR382C_m;YBR221C_m__+__YLR382C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YBR221C_m__+__YNL073W_m;YBR221C_m__+__YNL073W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YBR221C_m__+__YGR287C_m;YBR221C_m__+__YGR287C_m;0,11636502057081088;0,11636502057081088;1,0
YBR221C_m__+__YPR006C_m;YBR221C_m__+__YPR006C_m;0,11636502057081088;0,11636502057081088;1,0
YBR221C_m__+__YKL085W_m;YBR221C_m__+__YKL085W_m;0,11534228113220024;0,11636502057081088;0,9912109375
YBR221C_m__+__YKL029C_m;YBR221C_m__+__YKL029C_m;0,1162513828554097;0,11636502057081088;0,9990234375
YBR221C_m__+__YFL018C_m;YBR221C_m__+__YFL018C_m;0,11153541766626063;0,11636502057081088;0,95849609375
YBR221C_m__+__YLR089C_m;YBR221C_m__+__YLR089C_m;0,11636502057081088;0,11636502057081088;1,0
YBR221C_m__+__YGL256W_m;YBR221C_m__+__YGL256W_m;0,11602410742460734;0,11636502057081088;0,9970703125
YBR221C_m__+__YMR083W_m;YBR221C_m__+__YMR083W_m;0,11636502057081088;0,11636502057081088;1,0
YBR221C_m__+__YHR091C_m;YBR221C_m__+__YHR091C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YBR221C_m__+__YCR024C_m;YBR221C_m__+__YCR024C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YBR221C_m__+__YKL106W_m;YBR221C_m__+__YKL106W_m;0,11636502057081088;0,11636502057081088;1,0
YBR221C_m__+__YPL104W_m;YBR221C_m__+__YPL104W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YBR221C_m__+__YPL078C_m;YBR221C_m__+__YPL078C_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YBR221C_m__+__YJR121W_m;YBR221C_m__+__YJR121W_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YBR221C_m__+__YDR298C_m;YBR221C_m__+__YDR298C_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YBR221C_m__+__YDL004W_m;YBR221C_m__+__YDL004W_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YBR221C_m__+__YDR377W_m;YBR221C_m__+__YDR377W_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YBR221C_m__+__YKL016C_m;YBR221C_m__+__YKL016C_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YBR221C_m__+__YPL271W_m;YBR221C_m__+__YPL271W_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YBR221C_m__+__YCL004W_m;YBR221C_m__+__YCL004W_m;0,11636502057081088;0,11636502057081088;1,0
YBR221C_m__+__YML042W_m;YBR221C_m__+__YML042W_m;0,11636502057081088;0,11636502057081088;1,0
YBR221C_m__+__YNR001C_m;YBR221C_m__+__YNR001C_m;0,11636502057081088;0,11636502057081088;1,0
YBR221C_m__+__YPR001W_m;YBR221C_m__+__YPR001W_m;0,11636502057081088;0,11636502057081088;1,0
YBR221C_m__+__YBR029C_m;YBR221C_m__+__YBR029C_m;0,1162513828554097;0,11636502057081088;0,9990234375
YBR221C_m__+__YDR035W_m;YBR221C_m__+__YDR035W_m;0,1162513828554097;0,11636502057081088;0,9990234375
YBR221C_m__+__YOR236W_m;YBR221C_m__+__YOR236W_m;0,11636502057081088;0,11636502057081088;1,0
YBR221C_m__+__YDL178W_m;YBR221C_m__+__YDL178W_m;0,11636502057081088;0,11636502057081088;1,0
YBR221C_m__+__YBL013W_m;YBR221C_m__+__YBL013W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YBR221C_m__+__YJR051W_m;YBR221C_m__+__YJR051W_m;0,11636502057081088;0,11636502057081088;1,0
YBR221C_m__+__YBR084W_m;YBR221C_m__+__YBR084W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YBR221C_m__+__YPL262W_m;YBR221C_m__+__YPL262W_m;0,11636502057081088;0,11636502057081088;1,0
YBR221C_m__+__YAL044C_m;YBR221C_m__+__YAL044C_m;0,11636502057081088;0,11636502057081088;1,0
YBR221C_m__+__YDR019C_m;YBR221C_m__+__YDR019C_m;0,11636502057081088;0,11636502057081088;1,0
YBR221C_m__+__YMR189W_m;YBR221C_m__+__YMR189W_m;0,11636502057081088;0,11636502057081088;1,0
YBR221C_m__+__YBR263W_m;YBR221C_m__+__YBR263W_m;0,1162513828554097;0,11636502057081088;0,9990234375
YBR221C_m__+__YPR184W_m;YBR221C_m__+__YPR184W_m;0,11636502057081088;0,11636502057081088;1,0
YBR221C_m__+__YOL033W_m;YBR221C_m__+__YOL033W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YBR221C_m__+__YOR040W_m;YBR221C_m__+__YOR040W_m;0,11636502057081088;0,11636502057081088;1,0
YBR221C_m__+__YPL091W_m;YBR221C_m__+__YPL091W_m;0,11636502057081088;0,11636502057081088;1,0
YBR221C_m__+__YDL131W_m;YBR221C_m__+__YDL131W_m;0,11636502057081088;0,11636502057081088;1,0
YBR221C_m__+__YPR033C_m;YBR221C_m__+__YPR033C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YBR221C_m__+__YHR011W_m;YBR221C_m__+__YHR011W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YBR221C_m__+__YGR102C_m;YBR221C_m__+__YGR102C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YBR221C_m__+__YBL080C_m;YBR221C_m__+__YBL080C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YBR221C_m__+__YMR293C_m;YBR221C_m__+__YMR293C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YBR221C_m__+__YLR342W_m;YBR221C_m__+__YLR342W_m;0,11591046970920615;0,11636502057081088;0,99609375
YBR221C_m__+__YML110C_m;YBR221C_m__+__YML110C_m;0,11636502057081088;0,11636502057081088;1,0
YBR221C_m__+__YOR374W_m;YBR221C_m__+__YOR374W_m;0,1162513828554097;0,11636502057081088;0,9990234375
YBR221C_m__+__YER073W_m;YBR221C_m__+__YER073W_m;0,11636502057081088;0,11636502057081088;1,0
YBR221C_m__+__YPL028W_m;YBR221C_m__+__YPL028W_m;0,11568319427840379;0,11636502057081088;0,994140625
YBR221C_m__+__YMR207C_m;YBR221C_m__+__YMR207C_m;0,11636502057081088;0,11636502057081088;1,0
YBR221C_m__+__YJL071W_m;YBR221C_m__+__YJL071W_m;0,11636502057081088;0,11636502057081088;1,0
YNL071W_m__+__YGR193C_m;YNL071W_m__+__YGR193C_m;0,11153541766626063;0,11636502057081088;0,95849609375
YNL071W_m__+__YPR047W_m;YNL071W_m__+__YPR047W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YNL071W_m__+__YLR142W_m;YNL071W_m__+__YLR142W_m;0,11636502057081088;0,11636502057081088;1,0
YNL071W_m__+__YML126C_m;YNL071W_m__+__YML126C_m;0,11568319427840379;0,11636502057081088;0,994140625
YNL071W_m__+__YNL037C_m;YNL071W_m__+__YNL037C_m;0,11636502057081088;0,11636502057081088;1,0
YNL071W_m__+__YOR136W_m;YNL071W_m__+__YOR136W_m;0,11636502057081088;0,11636502057081088;1,0
YNL071W_m__+__YDL066W_m;YNL071W_m__+__YDL066W_m;0,11613774514000852;0,11636502057081088;0,998046875
YNL071W_m__+__YHR208W_m;YNL071W_m__+__YHR208W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YNL071W_m__+__YPL040C_m;YNL071W_m__+__YPL040C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YNL071W_m__+__YNL104C_m;YNL071W_m__+__YNL104C_m;0,1155695565630026;0,11636502057081088;0,9931640625
YNL071W_m__+__YGR244C_m;YNL071W_m__+__YGR244C_m;0,11636502057081088;0,11636502057081088;1,0
YNL071W_m__+__YOR142W_m;YNL071W_m__+__YOR142W_m;0,11636502057081088;0,11636502057081088;1,0
YNL071W_m__+__YLR382C_m;YNL071W_m__+__YLR382C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YNL071W_m__+__YNL073W_m;YNL071W_m__+__YNL073W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YNL071W_m__+__YGR287C_m;YNL071W_m__+__YGR287C_m;0,11636502057081088;0,11636502057081088;1,0
YNL071W_m__+__YPR006C_m;YNL071W_m__+__YPR006C_m;0,11636502057081088;0,11636502057081088;1,0
YNL071W_m__+__YKL085W_m;YNL071W_m__+__YKL085W_m;0,11534228113220024;0,11636502057081088;0,9912109375
YNL071W_m__+__YKL029C_m;YNL071W_m__+__YKL029C_m;0,1162513828554097;0,11636502057081088;0,9990234375
YNL071W_m__+__YFL018C_m;YNL071W_m__+__YFL018C_m;0,11153541766626063;0,11636502057081088;0,95849609375
YNL071W_m__+__YLR089C_m;YNL071W_m__+__YLR089C_m;0,11636502057081088;0,11636502057081088;1,0
YNL071W_m__+__YGL256W_m;YNL071W_m__+__YGL256W_m;0,11602410742460734;0,11636502057081088;0,9970703125
YNL071W_m__+__YMR083W_m;YNL071W_m__+__YMR083W_m;0,11636502057081088;0,11636502057081088;1,0
YNL071W_m__+__YHR091C_m;YNL071W_m__+__YHR091C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YNL071W_m__+__YCR024C_m;YNL071W_m__+__YCR024C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YNL071W_m__+__YKL106W_m;YNL071W_m__+__YKL106W_m;0,11636502057081088;0,11636502057081088;1,0
YNL071W_m__+__YPL104W_m;YNL071W_m__+__YPL104W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YNL071W_m__+__YPL078C_m;YNL071W_m__+__YPL078C_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YNL071W_m__+__YJR121W_m;YNL071W_m__+__YJR121W_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YNL071W_m__+__YDR298C_m;YNL071W_m__+__YDR298C_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YNL071W_m__+__YDL004W_m;YNL071W_m__+__YDL004W_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YNL071W_m__+__YDR377W_m;YNL071W_m__+__YDR377W_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YNL071W_m__+__YKL016C_m;YNL071W_m__+__YKL016C_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YNL071W_m__+__YPL271W_m;YNL071W_m__+__YPL271W_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YNL071W_m__+__YCL004W_m;YNL071W_m__+__YCL004W_m;0,11636502057081088;0,11636502057081088;1,0
YNL071W_m__+__YML042W_m;YNL071W_m__+__YML042W_m;0,11636502057081088;0,11636502057081088;1,0
YNL071W_m__+__YNR001C_m;YNL071W_m__+__YNR001C_m;0,11636502057081088;0,11636502057081088;1,0
YNL071W_m__+__YPR001W_m;YNL071W_m__+__YPR001W_m;0,11636502057081088;0,11636502057081088;1,0
YNL071W_m__+__YBR029C_m;YNL071W_m__+__YBR029C_m;0,1162513828554097;0,11636502057081088;0,9990234375
YNL071W_m__+__YDR035W_m;YNL071W_m__+__YDR035W_m;0,1162513828554097;0,11636502057081088;0,9990234375
YNL071W_m__+__YOR236W_m;YNL071W_m__+__YOR236W_m;0,11636502057081088;0,11636502057081088;1,0
YNL071W_m__+__YDL178W_m;YNL071W_m__+__YDL178W_m;0,11636502057081088;0,11636502057081088;1,0
YNL071W_m__+__YBL013W_m;YNL071W_m__+__YBL013W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YNL071W_m__+__YJR051W_m;YNL071W_m__+__YJR051W_m;0,11636502057081088;0,11636502057081088;1,0
YNL071W_m__+__YBR084W_m;YNL071W_m__+__YBR084W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YNL071W_m__+__YPL262W_m;YNL071W_m__+__YPL262W_m;0,11636502057081088;0,11636502057081088;1,0
YNL071W_m__+__YAL044C_m;YNL071W_m__+__YAL044C_m;0,11636502057081088;0,11636502057081088;1,0
YNL071W_m__+__YDR019C_m;YNL071W_m__+__YDR019C_m;0,11636502057081088;0,11636502057081088;1,0
YNL071W_m__+__YMR189W_m;YNL071W_m__+__YMR189W_m;0,11636502057081088;0,11636502057081088;1,0
YNL071W_m__+__YBR263W_m;YNL071W_m__+__YBR263W_m;0,1162513828554097;0,11636502057081088;0,9990234375
YNL071W_m__+__YPR184W_m;YNL071W_m__+__YPR184W_m;0,11636502057081088;0,11636502057081088;1,0
YNL071W_m__+__YOL033W_m;YNL071W_m__+__YOL033W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YNL071W_m__+__YOR040W_m;YNL071W_m__+__YOR040W_m;0,11636502057081088;0,11636502057081088;1,0
YNL071W_m__+__YPL091W_m;YNL071W_m__+__YPL091W_m;0,11636502057081088;0,11636502057081088;1,0
YNL071W_m__+__YDL131W_m;YNL071W_m__+__YDL131W_m;0,11636502057081088;0,11636502057081088;1,0
YNL071W_m__+__YPR033C_m;YNL071W_m__+__YPR033C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YNL071W_m__+__YHR011W_m;YNL071W_m__+__YHR011W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YNL071W_m__+__YGR102C_m;YNL071W_m__+__YGR102C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YNL071W_m__+__YBL080C_m;YNL071W_m__+__YBL080C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YNL071W_m__+__YMR293C_m;YNL071W_m__+__YMR293C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YNL071W_m__+__YLR342W_m;YNL071W_m__+__YLR342W_m;0,11591046970920615;0,11636502057081088;0,99609375
YNL071W_m__+__YML110C_m;YNL071W_m__+__YML110C_m;0,11636502057081088;0,11636502057081088;1,0
YNL071W_m__+__YOR374W_m;YNL071W_m__+__YOR374W_m;0,1162513828554097;0,11636502057081088;0,9990234375
YNL071W_m__+__YER073W_m;YNL071W_m__+__YER073W_m;0,11636502057081088;0,11636502057081088;1,0
YNL071W_m__+__YPL028W_m;YNL071W_m__+__YPL028W_m;0,11568319427840379;0,11636502057081088;0,994140625
YNL071W_m__+__YMR207C_m;YNL071W_m__+__YMR207C_m;0,11636502057081088;0,11636502057081088;1,0
YNL071W_m__+__YJL071W_m;YNL071W_m__+__YJL071W_m;0,11636502057081088;0,11636502057081088;1,0
YGR193C_m__+__YPR047W_m;YGR193C_m__+__YPR047W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YGR193C_m__+__YLR142W_m;YGR193C_m__+__YLR142W_m;0,11636502057081088;0,11636502057081088;1,0
YGR193C_m__+__YML126C_m;YGR193C_m__+__YML126C_m;0,11568319427840379;0,11636502057081088;0,994140625
YGR193C_m__+__YNL037C_m;YGR193C_m__+__YNL037C_m;0,11636502057081088;0,11636502057081088;1,0
YGR193C_m__+__YOR136W_m;YGR193C_m__+__YOR136W_m;0,11636502057081088;0,11636502057081088;1,0
YGR193C_m__+__YDL066W_m;YGR193C_m__+__YDL066W_m;0,11613774514000852;0,11636502057081088;0,998046875
YGR193C_m__+__YHR208W_m;YGR193C_m__+__YHR208W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YGR193C_m__+__YPL040C_m;YGR193C_m__+__YPL040C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YGR193C_m__+__YNL104C_m;YGR193C_m__+__YNL104C_m;0,1155695565630026;0,11636502057081088;0,9931640625
YGR193C_m__+__YGR244C_m;YGR193C_m__+__YGR244C_m;0,11636502057081088;0,11636502057081088;1,0
YGR193C_m__+__YOR142W_m;YGR193C_m__+__YOR142W_m;0,11636502057081088;0,11636502057081088;1,0
YGR193C_m__+__YLR382C_m;YGR193C_m__+__YLR382C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YGR193C_m__+__YNL073W_m;YGR193C_m__+__YNL073W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YGR193C_m__+__YGR287C_m;YGR193C_m__+__YGR287C_m;0,11636502057081088;0,11636502057081088;1,0
YGR193C_m__+__YPR006C_m;YGR193C_m__+__YPR006C_m;0,11636502057081088;0,11636502057081088;1,0
YGR193C_m__+__YKL085W_m;YGR193C_m__+__YKL085W_m;0,11534228113220024;0,11636502057081088;0,9912109375
YGR193C_m__+__YKL029C_m;YGR193C_m__+__YKL029C_m;0,1162513828554097;0,11636502057081088;0,9990234375
YGR193C_m__+__YFL018C_m;YGR193C_m__+__YFL018C_m;0,11153541766626063;0,11636502057081088;0,95849609375
YGR193C_m__+__YLR089C_m;YGR193C_m__+__YLR089C_m;0,11636502057081088;0,11636502057081088;1,0
YGR193C_m__+__YGL256W_m;YGR193C_m__+__YGL256W_m;0,11602410742460734;0,11636502057081088;0,9970703125
YGR193C_m__+__YMR083W_m;YGR193C_m__+__YMR083W_m;0,11636502057081088;0,11636502057081088;1,0
YGR193C_m__+__YHR091C_m;YGR193C_m__+__YHR091C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YGR193C_m__+__YCR024C_m;YGR193C_m__+__YCR024C_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YGR193C_m__+__YKL106W_m;YGR193C_m__+__YKL106W_m;0,11636502057081088;0,11636502057081088;1,0
YGR193C_m__+__YPL104W_m;YGR193C_m__+__YPL104W_m;0,05782779470672824;0,11636502057081088;0,496951699256897
YGR193C_m__+__YPL078C_m;YGR193C_m__+__YPL078C_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YGR193C_m__+__YJR121W_m;YGR193C_m__+__YJR121W_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YGR193C_m__+__YDR298C_m;YGR193C_m__+__YDR298C_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YGR193C_m__+__YDL004W_m;YGR193C_m__+__YDL004W_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YGR193C_m__+__YDR377W_m;YGR193C_m__+__YDR377W_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YGR193C_m__+__YKL016C_m;YGR193C_m__+__YKL016C_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YGR193C_m__+__YPL271W_m;YGR193C_m__+__YPL271W_m;0,0756152460636681;0,11636502057081088;0,649810791015625
YGR193C_m__+__YCL004W_m;YGR193C_m__+__YCL004W_m;0,11636502057081088;0,11636502057081088;1,0
YGR193C_m__+__YML042W_m;YGR193C_m__+__YML042W_m;0,11636502057081088;0,11636502057081088;1,0
YGR193C_m__+__YNR001C_m;YGR193C_m__+__YNR001C_m;0,11636502057081088;0,11636502057081088;1,0
YGR193C_m__+__YPR001W_m;YGR193C_m__+__YPR001W_m;0,11636502057081088;0,11636502057081088;1,0
YGR193C_m__+__YBR029C_m;YGR193C_m__+__YBR029C_m;0,1162513828554097;0,11636502057081088;0,9990234375
