;ID;Mu_max_KO;Mu_max_WT;Relative_Mu
YKL104C_c;YKL104C_c;0,11624649420264177;0,11624649420264177;1,0
YMR085W_c;YMR085W_c;0,11624649420264177;0,11624649420264177;1,0
YMR084W_c;YMR084W_c;0,11624649420264177;0,11624649420264177;1,0
YLR058C_c;YLR058C_c;0,11206037166970972;0,11624649420264177;0,9639892578125
YBR263W_m;YBR263W_m;0,11624649420264177;0,11624649420264177;1,0
YPR184W_m;YPR184W_m;0,11624649420264177;0,11624649420264177;1,0
YPR160W_c;YPR160W_c;0,11624649420264177;0,11624649420264177;1,0
YJL137C_c;YJL137C_c;0,11624649420264177;0,11624649420264177;1,0
YFR015C_c;YFR015C_c;0,11624649420264177;0,11624649420264177;1,0
YKR058W_c;YKR058W_c;0,11624649420264177;0,11624649420264177;1,0
YLR258W_c;YLR258W_c;0,11624649420264177;0,11624649420264177;1,0
YPR035W_c;YPR035W_c;8,667805126200125e-09;0,11624649420264177;7,456401318297256e-08
YOR168W_c;YOR168W_c;1,5131443654452146e-09;0,11624649420264177;1,3016688166160863e-08
YLR195C_c;YLR195C_c;0,11624649420264177;0,11624649420264177;1,0
YPR020W_mIM;YPR020W_mIM;0,06125241803920595;0,11624649420264177;0,5269184112548828
YBL030C_mIM;YBL030C_mIM;0,11624649420264177;0,11624649420264177;1,0
YMR056C_mIM;YMR056C_mIM;0,11624649420264177;0,11624649420264177;1,0
YDL141W_c;YDL141W_c;0,11624649420264177;0,11624649420264177;1,0
YOL064C_c;YOL064C_c;0,11102448372088247;0,11624649420264177;0,955078125
YAL060W_c;YAL060W_c;0,11624649420264177;0,11624649420264177;1,0
YGR286C_mIM;YGR286C_mIM;0,11624649420264177;0,11624649420264177;1,0
YGR088W_c;YGR088W_c;0,11567888436766793;0,11624649420264177;0,9951171875
YJR109C_c;YJR109C_c;6,509311929283511e-09;0,11624649420264177;5,5995769798755646e-08
YOR303W_c;YOR303W_c;6,509311929283511e-09;0,11624649420264177;5,5995769798755646e-08
YKR066C_mIM;YKR066C_mIM;0,11556536240067317;0,11624649420264177;0,994140625
YCL004W_m;YCL004W_m;0,11624649420264177;0,11624649420264177;1,0
YLR133W_c;YLR133W_c;0,11624649420264177;0,11624649420264177;1,0
YPR060C_c;YPR060C_c;1,6442440199438375e-08;0,11624649420264177;1,4144461140286766e-07
YGL148W_c;YGL148W_c;1,3857661986665937e-08;0,11624649420264177;1,1920928955078125e-07
YBR291C_mIM;YBR291C_mIM;1,0609772458541108e-08;0,11624649420264177;9,12696123123169e-08
YDL142C_mIM;YDL142C_mIM;0,11624649420264177;0,11624649420264177;1,0
YHR002W_mIM;YHR002W_mIM;0,11590592830165747;0,11624649420264177;0,9970703125
YDR044W_c;YDR044W_c;3,015427248298508e-05;0,11624649420264177;0,0002593994140625
YOR100C_mIM;YOR100C_mIM;0,11624649420264177;0,11624649420264177;1,0
YML042W_m;YML042W_m;0,11624649420264177;0,11624649420264177;1,0
YAR035W_mIM;YAR035W_mIM;0,11624649420264177;0,11624649420264177;1,0
YER024W_c;YER024W_c;0,11624649420264177;0,11624649420264177;1,0
YPR062W_c;YPR062W_c;0,11624649420264177;0,11624649420264177;1,0
YNR001C_m;YNR001C_m;0,11624649420264177;0,11624649420264177;1,0
YPR001W_m;YPR001W_m;0,11624649420264177;0,11624649420264177;1,0
YBL039C_c;YBL039C_c;0,11624649420264177;0,11624649420264177;1,0
YJR103W_c;YJR103W_c;0,11624649420264177;0,11624649420264177;1,0
YBR192W_mIM;YBR192W_mIM;0,0;0,11624649420264177;0,0
YNL052W_mIM;YNL052W_mIM;0,03418660354929298;0,11624649420264177;0,294087179005146
YLR395C_mIM;YLR395C_mIM;0,03418660354929298;0,11624649420264177;0,294087179005146
YHR051W_mIM;YHR051W_mIM;0,03418660354929298;0,11624649420264177;0,294087179005146
YGL187C_mIM;YGL187C_mIM;0,03418660354929298;0,11624649420264177;0,294087179005146
Q0275_mIM;Q0275_mIM;0,03418660354929298;0,11624649420264177;0,294087179005146
Q0045_mIM;Q0045_mIM;0,03418660354929298;0,11624649420264177;0,294087179005146
Q0250_mIM;Q0250_mIM;0,03418660354929298;0,11624649420264177;0,294087179005146
YDL067C_mIM;YDL067C_mIM;0,03418660354929298;0,11624649420264177;0,294087179005146
YGL191W_mIM;YGL191W_mIM;0,03418660354929298;0,11624649420264177;0,294087179005146
YMR256C_mIM;YMR256C_mIM;0,03418660354929298;0,11624649420264177;0,294087179005146
YPR191W_mIM;YPR191W_mIM;0,0448695574546818;0,11624649420264177;0,385986328125
YJL166W_mIM;YJL166W_mIM;0,0448695574546818;0,11624649420264177;0,385986328125
YGR183C_mIM;YGR183C_mIM;0,0448695574546818;0,11624649420264177;0,385986328125
YEL024W_mIM;YEL024W_mIM;0,0448695574546818;0,11624649420264177;0,385986328125
YBL045C_mIM;YBL045C_mIM;0,0448695574546818;0,11624649420264177;0,385986328125
Q0105_mIM;Q0105_mIM;0,0448695574546818;0,11624649420264177;0,385986328125
YDR529C_mIM;YDR529C_mIM;0,0448695574546818;0,11624649420264177;0,385986328125
YFR033C_mIM;YFR033C_mIM;0,0448695574546818;0,11624649420264177;0,385986328125
YHR001W-A_mIM;YHR001W-A_mIM;0,0448695574546818;0,11624649420264177;0,385986328125
YOR065W_mIM;YOR065W_mIM;0,0448695574546818;0,11624649420264177;0,385986328125
YAL012W_c;YAL012W_c;0,11624649420264177;0,11624649420264177;1,0
YFR055W_c;YFR055W_c;0,09501788637462028;0,11624649420264177;0,8173828125
YGL184C_c;YGL184C_c;0,11624649420264177;0,11624649420264177;1,0
YGR155W_c;YGR155W_c;0,11624649420264177;0,11624649420264177;1,0
YLR245C_c;YLR245C_c;0,11624649420264177;0,11624649420264177;1,0
YNR012W_c;YNR012W_c;0,11624649420264177;0,11624649420264177;1,0
YBR029C_c;YBR029C_c;0,11624649420264177;0,11624649420264177;1,0
YBR029C_m;YBR029C_m;0,116132972235647;0,11624649420264177;0,9990234375
YDR487C_c;YDR487C_c;1,9843858039255186e-05;0,11624649420264177;0,0001707050021195755
YNR057C_c;YNR057C_c;0,11624649420264177;0,11624649420264177;1,0
YHR144C_c;YHR144C_c;0,11624649420264177;0,11624649420264177;1,0
YBR249C_c;YBR249C_c;0,11624649420264177;0,11624649420264177;1,0
YDR035W_c;YDR035W_c;0,11624649420264177;0,11624649420264177;1,0
YDR035W_m;YDR035W_m;0,116132972235647;0,11624649420264177;0,9990234375
YJL221C_c;YJL221C_c;0,11624649420264177;0,11624649420264177;1,0
YDR454C_c;YDR454C_c;0,0;0,11624649420264177;0,0
YJR016C_m;YJR016C_m;8,667805178183137e-09;0,11624649420264177;7,456401363015175e-08
YML070W_c;YML070W_c;0,11624649420264177;0,11624649420264177;1,0
YFL053W_c;YFL053W_c;0,11624649420264177;0,11624649420264177;1,0
YOR236W_c;YOR236W_c;2,8299943513434117e-07;0,11624649420264177;2,434477160584425e-06
YOR236W_m;YOR236W_m;0,11624649420264177;0,11624649420264177;1,0
YNL256W_mIM;YNL256W_mIM;0,11624649420264177;0,11624649420264177;1,0
YLR420W_c;YLR420W_c;0,11624649420264177;0,11624649420264177;1,0
YDR127W_c;YDR127W_c;1,613118443009582e-08;0,11624649420264177;1,3876706167134656e-07
YLR172C_c;YLR172C_c;0,11624649420264177;0,11624649420264177;1,0
YMR009W_c;YMR009W_c;0,11624649420264177;0,11624649420264177;1,0
YEL038W_c;YEL038W_c;0,11624649420264177;0,11624649420264177;1,0
YJL167W_c;YJL167W_c;9,337681830376995e-08;0,11624649420264177;8,032656721758401e-07
YGL009C_c;YGL009C_c;8,877564702040817e-09;0,11624649420264177;7,636845104821294e-08
YOR108W_mIM;YOR108W_mIM;0,11624649420264177;0,11624649420264177;1,0
YNL104C_c;YNL104C_c;0,11624649420264177;0,11624649420264177;1,0
YNL104C_m;YNL104C_m;0,1157924063346627;0,11624649420264177;0,99609375
YGR244C_m;YGR244C_m;0,11624649420264177;0,11624649420264177;1,0
YOR142W_m;YOR142W_m;0,11624649420264177;0,11624649420264177;1,0
YOL151W_c;YOL151W_c;0,11624649420264177;0,11624649420264177;1,0
YPL160W_c;YPL160W_c;6,187060390008071e-10;0,11624649420264177;5,322362994640286e-09
YLR382C_m;YLR382C_m;0,03418660354929298;0,11624649420264177;0,294087179005146
YML004C_c;YML004C_c;0,11624649420264177;0,11624649420264177;1,0
YHR072W_c;YHR072W_c;8,590667789911835e-08;0,11624649420264177;7,390044619269565e-07
YDR037W_c;YDR037W_c;8,149326980073627e-10;0,11624649420264177;7,010385161265731e-09
YNL073W_m;YNL073W_m;0,03418660354929298;0,11624649420264177;0,294087179005146
YIR031C_c;YIR031C_c;0,11624649420264177;0,11624649420264177;1,0
YNL117W_c;YNL117W_c;0,11624649420264177;0,11624649420264177;1,0
YIL172C_c;YIL172C_c;0,11624649420264177;0,11624649420264177;1,0
YGR287C_m;YGR287C_m;0,11624649420264177;0,11624649420264177;1,0
YJL216C_c;YJL216C_c;0,11624649420264177;0,11624649420264177;1,0
YLR348C_mIM;YLR348C_mIM;0,11556536240067317;0,11624649420264177;0,994140625
YDL055C_c;YDL055C_c;2,04515543189605e-09;0,11624649420264177;1,7593265465115184e-08
YER003C_c;YER003C_c;2,04515543650892e-09;0,11624649420264177;1,7593265504796984e-08
YPR006C_m;YPR006C_m;0,11624649420264177;0,11624649420264177;1,0
YOL126C_c;YOL126C_c;0,11533831846668363;0,11624649420264177;0,9921875
YKL085W_m;YKL085W_m;0,11533831846668363;0,11624649420264177;0,9921875
YKL029C_m;YKL029C_m;0,116132972235647;0,11624649420264177;0,9990234375
YDR502C_c;YDR502C_c;0,11624649420264177;0,11624649420264177;1,0
YLR180W_c;YLR180W_c;0,11624649420264177;0,11624649420264177;1,0
YJR130C_c;YJR130C_c;0,11624649420264177;0,11624649420264177;1,0
YER091C_c;YER091C_c;4,793343351233888e-08;0,11624649420264177;4,123430460516165e-07
YGR264C_c;YGR264C_c;2,801304715792605e-09;0,11624649420264177;2,4097971599120653e-08
YGR171C_m;YGR171C_m;0,03418660354929298;0,11624649420264177;0,294087179005146
YMR208W_c;YMR208W_c;9,435119013866239e-08;0,11624649420264177;8,116476181568855e-07
